website,wayback_url,wayback_ts,res,request_link,original_ts,timediff_wb_orig,wb_before_or_after
https://tass.com,http://web.archive.org/web/20211130080336/https://tass.com/,2021-11-30 08:03:00,"{'url': 'https://tass.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211130080336/https://tass.com/', 'timestamp': '20211130080336'}}, 'timestamp': '202111300800'}",https://archive.org/wayback/available?url=https://tass.com&timestamp=202111300800,2021-11-30 08:00:00,0 days 00:03:00,after
https://tass.com,http://web.archive.org/web/20211130132139/https://tass.com/,2021-11-30 13:21:00,"{'url': 'https://tass.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211130132139/https://tass.com/', 'timestamp': '20211130132139'}}, 'timestamp': '202111301400'}",https://archive.org/wayback/available?url=https://tass.com&timestamp=202111301400,2021-11-30 14:00:00,0 days 00:39:00,before
https://tass.com,http://web.archive.org/web/20211130223418/https://tass.com/,2021-11-30 22:34:00,"{'url': 'https://tass.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211130223418/https://tass.com/', 'timestamp': '20211130223418'}}, 'timestamp': '202111302230'}",https://archive.org/wayback/available?url=https://tass.com&timestamp=202111302230,2021-11-30 22:00:00,0 days 00:34:00,after
https://tass.com,http://web.archive.org/web/20211201080429/https://tass.com/,2021-12-01 08:04:00,"{'url': 'https://tass.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211201080429/https://tass.com/', 'timestamp': '20211201080429'}}, 'timestamp': '202112010800'}",https://archive.org/wayback/available?url=https://tass.com&timestamp=202112010800,2021-12-01 08:00:00,0 days 00:04:00,after
https://tass.com,http://web.archive.org/web/20211201121045/https://tass.com/,2021-12-01 12:10:00,"{'url': 'https://tass.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211201121045/https://tass.com/', 'timestamp': '20211201121045'}}, 'timestamp': '202112011400'}",https://archive.org/wayback/available?url=https://tass.com&timestamp=202112011400,2021-12-01 14:00:00,0 days 01:50:00,before
https://tass.com,http://web.archive.org/web/20211201121045/https://tass.com/,2021-12-01 12:10:00,"{'url': 'https://tass.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211201121045/https://tass.com/', 'timestamp': '20211201121045'}}, 'timestamp': '202112012200'}",https://archive.org/wayback/available?url=https://tass.com&timestamp=202112012200,2021-12-01 22:00:00,0 days 09:50:00,before
https://tass.com,http://web.archive.org/web/20211201121045/https://tass.com/,2021-12-01 12:10:00,"{'url': 'https://tass.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211201121045/https://tass.com/', 'timestamp': '20211201121045'}}, 'timestamp': '202112020800'}",https://archive.org/wayback/available?url=https://tass.com&timestamp=202112020800,2021-12-02 08:00:00,0 days 19:50:00,before
https://tass.com,http://web.archive.org/web/20211203081236/https://tass.com/,2021-12-03 08:12:00,"{'url': 'https://tass.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211203081236/https://tass.com/', 'timestamp': '20211203081236'}}, 'timestamp': '202112021400'}",https://archive.org/wayback/available?url=https://tass.com&timestamp=202112021400,2021-12-02 14:00:00,0 days 18:12:00,after
https://tass.com,http://web.archive.org/web/20211203081236/https://tass.com/,2021-12-03 08:12:00,"{'url': 'https://tass.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211203081236/https://tass.com/', 'timestamp': '20211203081236'}}, 'timestamp': '202112022200'}",https://archive.org/wayback/available?url=https://tass.com&timestamp=202112022200,2021-12-02 22:00:00,0 days 10:12:00,after
https://tass.com,http://web.archive.org/web/20211206080452/https://tass.com/,2021-12-06 08:04:00,"{'url': 'https://tass.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211206080452/https://tass.com/', 'timestamp': '20211206080452'}}, 'timestamp': '202112060800'}",https://archive.org/wayback/available?url=https://tass.com&timestamp=202112060800,2021-12-06 08:00:00,0 days 00:04:00,after
https://tass.com,http://web.archive.org/web/20211206140459/https://tass.com/,2021-12-06 14:04:00,"{'url': 'https://tass.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211206140459/https://tass.com/', 'timestamp': '20211206140459'}}, 'timestamp': '202112061400'}",https://archive.org/wayback/available?url=https://tass.com&timestamp=202112061400,2021-12-06 14:00:00,0 days 00:04:00,after
https://tass.com,http://web.archive.org/web/20211206220431/https://tass.com/,2021-12-06 22:04:00,"{'url': 'https://tass.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211206220431/https://tass.com/', 'timestamp': '20211206220431'}}, 'timestamp': '202112062200'}",https://archive.org/wayback/available?url=https://tass.com&timestamp=202112062200,2021-12-06 22:00:00,0 days 00:04:00,after
https://tass.com,http://web.archive.org/web/20211207080409/https://tass.com/,2021-12-07 08:04:00,"{'url': 'https://tass.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211207080409/https://tass.com/', 'timestamp': '20211207080409'}}, 'timestamp': '202112070800'}",https://archive.org/wayback/available?url=https://tass.com&timestamp=202112070800,2021-12-07 08:00:00,0 days 00:04:00,after
https://tass.com,http://web.archive.org/web/20211207140416/https://tass.com/,2021-12-07 14:04:00,"{'url': 'https://tass.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211207140416/https://tass.com/', 'timestamp': '20211207140416'}}, 'timestamp': '202112071400'}",https://archive.org/wayback/available?url=https://tass.com&timestamp=202112071400,2021-12-07 14:00:00,0 days 00:04:00,after
https://tass.com,http://web.archive.org/web/20211207220428/https://tass.com/,2021-12-07 22:04:00,"{'url': 'https://tass.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211207220428/https://tass.com/', 'timestamp': '20211207220428'}}, 'timestamp': '202112072200'}",https://archive.org/wayback/available?url=https://tass.com&timestamp=202112072200,2021-12-07 22:00:00,0 days 00:04:00,after
https://tass.com,http://web.archive.org/web/20211208080428/https://tass.com/,2021-12-08 08:04:00,"{'url': 'https://tass.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211208080428/https://tass.com/', 'timestamp': '20211208080428'}}, 'timestamp': '202112080800'}",https://archive.org/wayback/available?url=https://tass.com&timestamp=202112080800,2021-12-08 08:00:00,0 days 00:04:00,after
